DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              12CO2                     12CO2_dry                 13CO2                     13CO2_dry                 CH4                       CH4_High_Precision        DasTemp                   Delta_2min                Delta_30s                 Delta_5min                Delta_Raw                 H2O                       MPVPosition               OutletValve               Ratio_2min                Ratio_30s                 Ratio_5min                Ratio_Raw                 SpectrumID                ch4_splinemax_for_correct peak87_baseave_spec       peak88_baseave            peak_75                   solenoid_valves           species                   
2017-11-16                22:39:57.461              319.94441506              7678.665961               1510871997.461            0                         4.1927457659E+002         4.2241801795E+002         4.6962337272E+000         4.7313640117E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2639160254E+001        -1.2506692080E+001        -1.2682135493E+001        -1.4251734214E+001        5.9533517337E-001         0.0000000000E+000         2.0952705078E+004         1.1097243044E-002         1.1098740657E-002         1.1096757190E-002         1.1079012165E-002         1.0500000000E+002         3.8982406912E+002         2.5254786796E+002         7.4095734059E+000         5.9414687961E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:58.468              319.94442672              7678.666241               1510871998.469            0                         4.1964031558E+002         4.2278649286E+002         4.7157565086E+000         4.7510328337E+000         1.8025130373E+000         0.0000000000E+000         4.6375000000E+001         -1.2675168529E+001        -1.2503019670E+001        -1.2680114525E+001        -1.3163060061E+001        5.9533517337E-001         0.0000000000E+000         2.0950499634E+004         1.1096835955E-002         1.1098782175E-002         1.1096780038E-002         1.1091320120E-002         1.0500000000E+002         3.8982406912E+002         2.5276767498E+002         7.4402132703E+000         5.9414687961E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:39:59.625              319.94444011              7678.666563               1510871999.626            0                         4.1964031558E+002         4.2278649286E+002         4.7109576633E+000         4.7461980905E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2672650469E+001        -1.2502058483E+001        -1.2679070277E+001        -1.2483795939E+001        5.9533517337E-001         0.0000000000E+000         2.0949536075E+004         1.1096864422E-002         1.1098793042E-002         1.1096791844E-002         1.1098999508E-002         2.9000000000E+001         3.8841633275E+002         2.5276767498E+002         7.4326616357E+000         5.9414687961E+001         0.0000000000E+000         2.9000000000E+001         
2017-11-16                22:40:00.794              319.94445364              7678.666887               1510872000.794            0                         4.1924506766E+002         4.2238828827E+002         4.7070655500E+000         4.7422768621E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2672650469E+001        -1.2502058483E+001        -1.2679070277E+001        -1.2483795939E+001        5.9533517337E-001         0.0000000000E+000         2.0961751465E+004         1.1096864422E-002         1.1098793042E-002         1.1096791844E-002         1.1098999508E-002         1.0500000000E+002         3.8841633275E+002         2.5253013325E+002         7.4265436293E+000         5.9414687961E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:01.805              319.94446535              7678.667168               1510872001.806            0                         4.1956631660E+002         4.2271194032E+002         4.6987620435E+000         4.7339112411E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2660131508E+001        -1.2713453401E+001        -1.2686986995E+001        -1.3736944695E+001        5.9533517337E-001         0.0000000000E+000         2.0931802734E+004         1.1097005955E-002         1.1096403127E-002         1.1096702341E-002         1.1084832094E-002         1.0500000000E+002         3.8841633275E+002         2.5272320202E+002         7.4135259056E+000         5.9414687961E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:02.777              319.94447660              7678.667438               1510872002.778            0                         4.1956599793E+002         4.2271647695E+002         4.7097651712E+000         4.7450510849E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2692384515E+001        -1.2763199903E+001        -1.2697232976E+001        -1.4201574049E+001        5.9623526688E-001         0.0000000000E+000         2.0980380859E+004         1.1096641320E-002         1.1095840720E-002         1.1096586506E-002         1.1079579249E-002         1.1000000000E+001         3.8841633275E+002         2.5272301050E+002         7.4308252708E+000         5.9504517653E+001         0.0000000000E+000         1.1000000000E+001         
2017-11-16                22:40:03.751              319.94448787              7678.667709               1510872003.752            0                         4.1970147660E+002         4.2285297064E+002         4.7094131488E+000         4.7446964251E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2692384515E+001        -1.2763199903E+001        -1.2697232976E+001        -1.4201574049E+001        5.9623526688E-001         0.0000000000E+000         2.0938922119E+004         1.1096641320E-002         1.1095840720E-002         1.1096586506E-002         1.1079579249E-002         1.0500000000E+002         3.8841633275E+002         2.5280443240E+002         7.4302770128E+000         5.9504517653E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:04.766              319.94449962              7678.667991               1510872004.767            0                         4.1991316909E+002         4.2306624915E+002         4.7173782589E+000         4.7527212104E+000         1.7959231262E+000         0.0000000000E+000         4.6375000000E+001         -1.2705592827E+001        -1.2764551922E+001        -1.2693539642E+001        -1.2617019510E+001        5.9623526688E-001         0.0000000000E+000         2.0948458191E+004         1.1096491994E-002         1.1095825435E-002         1.1096628261E-002         1.1097493356E-002         1.0500000000E+002         3.8841633275E+002         2.5293165837E+002         7.4427796504E+000         5.9504517653E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:05.904              319.94451279              7678.668307               1510872005.905            0                         4.1991316909E+002         4.2306624915E+002         4.7009018487E+000         4.7361213576E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2722565305E+001        -1.2826099386E+001        -1.2700464969E+001        -1.3995501208E+001        5.9623526688E-001         0.0000000000E+000         2.0924037051E+004         1.1096300113E-002         1.1095129613E-002         1.1096549967E-002         1.1081908996E-002         2.9000000000E+001         3.8968943674E+002         2.5293165837E+002         7.4169506584E+000         5.9504517653E+001         0.0000000000E+000         2.9000000000E+001         
2017-11-16                22:40:07.067              319.94452625              7678.668630               1510872007.068            0                         4.1932907720E+002         4.2247778120E+002         4.7019034982E+000         4.7371305116E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2722565305E+001        -1.2826099386E+001        -1.2700464969E+001        -1.3995501208E+001        5.9623526688E-001         0.0000000000E+000         2.0959269531E+004         1.1096300113E-002         1.1095129613E-002         1.1096549967E-002         1.1081908996E-002         1.0500000000E+002         3.8968943674E+002         2.5258062251E+002         7.4185047789E+000         5.9504517653E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:08.070              319.94453785              7678.668908               1510872008.071            0                         4.1906201960E+002         4.2220872278E+002         4.7019405800E+000         4.7371678712E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2678540324E+001        -1.2869365631E+001        -1.2708897194E+001        -1.4141196466E+001        5.9623526688E-001         0.0000000000E+000         2.0962558594E+004         1.1096797835E-002         1.1094640468E-002         1.1096454637E-002         1.1080261845E-002         1.0500000000E+002         3.8968943674E+002         2.5242012243E+002         7.4185550218E+000         5.9504517653E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:09.068              319.94454941              7678.669186               1510872009.069            0                         4.1906321221E+002         4.2219176775E+002         4.7177799308E+000         4.7529219449E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2667905229E+001        -1.2817976124E+001        -1.2704436428E+001        -1.1870273122E+001        5.9286666177E-001         0.0000000000E+000         2.0965937500E+004         1.1096918069E-002         1.1095221450E-002         1.1096505068E-002         1.1105935662E-002         1.1000000000E+001         3.8968943674E+002         2.5242083918E+002         7.4432678363E+000         5.9168329518E+001         0.0000000000E+000         1.1000000000E+001         
2017-11-16                22:40:10.052              319.94456080              7678.669459               1510872010.053            0                         4.1901722807E+002         4.2214544108E+002         4.7165633730E+000         4.7516963251E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2667905229E+001        -1.2817976124E+001        -1.2704436428E+001        -1.1870273122E+001        5.9286666177E-001         0.0000000000E+000         2.0954331970E+004         1.1096918069E-002         1.1095221450E-002         1.1096505068E-002         1.1105935662E-002         1.0500000000E+002         3.8968943674E+002         2.5239320298E+002         7.4413578375E+000         5.9168329518E+001         0.0000000000E+000         1.0500000000E+002         
2017-11-16                22:40:11.041              319.94457224              7678.669734               1510872011.041            0                         4.1979170372E+002         4.2292568567E+002         4.6937925117E+000         4.7287558473E+000         1.8016787020E+000         0.0000000000E+000         4.6375000000E+001         -1.2685127303E+001        -1.2856431962E+001        -1.2706563333E+001        -1.2731131825E+001        5.9286666177E-001         0.0000000000E+000         2.0965609375E+004         1.1096723366E-002         1.1094786689E-002         1.1096481022E-002         1.1096203264E-002         1.0500000000E+002         3.8968943674E+002         2.5285865838E+002         7.4056558357E+000         5.9168329518E+001         0.0000000000E+000         1.0500000000E+002         
